x,y,z,vx,vy,vz,E_tot,Lz,phase_chi,ParticleIDs,halo,level,PeakMassIndex_ID,AccretedFlag,BoundFirstTime
20.011715,-53.569878,-33.522736,-121.660866,-211.79002,-112.875145,-99186.7413768793,-10755.639269078649,134.51976997470004,8796183223078,26,4,4664,0.0,1.6606933
-8.84906,-90.76962,-51.394917,-128.05394,-116.62017,-43.8174,-99834.29992844375,-10591.4285917626,5.343206383,8796099619928,26,4,4664,0.0,2.5673723e-15
-3.9906898,-90.5626,-43.841858,-120.33895,-136.2808,-43.95786,-99719.47960423894,-10354.35379477416,14.782541819999999,7259640420680,26,4,4664,0.0,1.0087407
27.21488,-52.209145,-36.005886,-82.05873,-216.61339,-121.07676,-98994.44114569871,-10179.32354832905,150.53912914,8796191961830,26,4,4664,0.0,2.4816148
14.663729,65.55081,33.530376,150.22961,-173.31299,-117.4726,-97627.6300128739,-12389.08733902381,456.29810984000005,8796154362831,26,4,4664,0.0,4.4169116
-4.1380925,83.604294,47.31529,152.46782,-124.086266,-79.741264,-97813.97663515358,-12233.484002131474,542.8604839,8796184574210,26,4,4664,0.0,4.4169116
-5.8805213,-94.07308,-51.254177,-107.82963,-126.502,-46.947323,-99772.0818765984,-9399.9677038678,23.214230886,8796106392641,26,4,4664,0.0,1.140496
36.330925,-6.425,-6.54708,-2.0110254,-311.32657,-194.44525,-98230.54367065658,-11323.703103372249,243.29849885,8796129091303,26,4,4664,0.0,3.4476855
20.632803,-47.89896,-37.550686,-108.87758,-204.35573,-146.00978,-99170.07616693112,-9431.55436832799,143.351541775,8796190169626,26,4,4664,0.0,2.294945
34.95104,-16.563536,-14.494548,-32.830208,-309.3273,-160.27972,-98624.90513705416,-11355.095167487489,232.64544752700002,8796136474370,26,4,4664,0.0,3.4476855
-5.8176537,-89.68889,-52.141098,-107.11111,-136.82892,-45.657753,-99860.58817859624,-8810.653289862896,7.524270940000006,8796148059421,26,4,4664,0.0,6.3559184
34.960827,-27.645144,-21.28301,-51.111122,-271.19287,-162.50935,-98729.75581582084,-10894.10133939506,177.40431206000005,8796182600529,26,4,4664,0.0,4.250308
4.26635,-80.18732,-52.794064,-128.987,-131.60973,-69.91028,-99422.55277532437,-10904.6150164255,59.518229809999994,8796150783338,26,4,4664,0.0,2.294945
24.613173,-48.373867,-26.529297,-94.513245,-255.57274,-85.977295,-99065.97291647266,-10862.427207072436,141.68071316000004,8796185641207,26,4,4664,0.0,4.250308
-22.684967,76.75732,48.21102,170.43132,-112.79797,-74.51797,-97637.9876370079,-10523.033140145411,608.737756604,8796186065808,26,4,4664,0.0,4.250308
-9.4689455,87.22511,50.43847,156.21489,-109.187225,-67.12186,-97785.97697461383,-12591.973081066662,526.81174128,8796180895474,26,4,4664,0.0,6.495249
-49.99006,70.777756,36.959,195.39856,-77.59789,-55.189598,-97803.87524503634,-9950.74842545796,693.6868618000001,8796125619958,26,4,4664,0.0,6.495249
-48.583942,68.69732,42.30903,187.74916,-74.73282,-79.460686,-97872.25395727572,-9267.04913187476,674.1844071500001,7308830648246,26,4,4664,0.0,4.250308
-6.5929303,-89.95744,-52.52849,-125.721275,-121.65667,-40.61963,-99706.80565777428,-10507.4901066959,5.179857307000001,8796190721052,26,4,4664,0.0,2.5673723e-15
40.240276,10.333957,7.092948,64.07272,-288.08923,-188.29776,-98095.11784439554,-12254.91486118052,239.09532260000006,8796187254507,26,4,4664,0.0,3.7966793
21.778603,-40.99267,-23.650719,-95.72092,-269.1981,-122.607025,-98929.6229256965,-9786.6146339107,208.88035467999998,8796183359581,26,4,4664,0.0,6.8125005
-6.4658074,-92.100395,-51.236237,-124.53509,-117.88819,-45.30065,-99638.70456339663,-10707.488649085946,6.150615725,8796137824895,26,4,4664,0.0,2.5673723e-15
-9.399145,-90.99907,-50.524048,-125.51061,-117.65112,-51.9726,-99710.91479470674,-10315.5288488403,3.7948302579999997,8796139522073,26,4,4664,0.0,0.47515902
-5.8024793,-87.2795,-47.36294,-124.93784,-134.19447,-51.699024,-99641.56163750048,-10125.851571930529,25.298342159999997,8796165234397,26,4,4664,0.0,4.250308
0.040744934,-91.82476,-51.224926,-108.70401,-127.9573,-59.416386,-99470.69433066444,-9986.933241030918,1.8374045570000015,8796191522904,26,4,4664,0.0,1.8528751
-10.641463,85.22321,48.34333,157.21152,-113.95967,-74.906746,-97577.61549823607,-12185.37277158199,558.6992235,8796181079909,26,4,4664,0.0,4.4169116
28.34253,-43.86427,-24.361439,-101.59781,-261.22433,-90.705246,-98777.31638366726,-11860.2721790036,125.99753181000003,8796177008026,26,4,4664,0.0,4.250308
30.246094,-28.001692,-22.869984,-107.926155,-252.64647,-179.96873,-98313.20124282107,-10663.68383144244,167.96426028,8796172178478,26,4,4664,0.0,6.1669974
-41.027786,66.745865,54.357597,175.56923,-66.36796,-101.86119,-97561.7136672147,-8995.58966359739,649.1317536,8796138051439,26,4,4664,0.0,6.8125005
-18.426132,83.605354,47.69821,163.95859,-99.254616,-84.86086,-97419.28220398242,-11878.937302265547,547.57117867,8796128932147,26,4,4664,0.0,4.250308
20.644236,-39.529095,-32.76476,-104.50162,-235.88821,-152.59329,-98874.5258236737,-9000.58634149146,159.91050097,8796149970782,26,4,4664,0.0,6.3559184
30.62648,-32.795994,-26.152107,-61.054115,-273.7997,-134.98422,-98700.6298362342,-10387.85142527131,182.290092766,8796119931547,26,4,4664,0.0,4.250308
23.03447,-49.647614,-25.274572,-107.49509,-249.69011,-91.894745,-98911.1452177324,-11088.35408330696,152.952072587,8796096915037,26,4,4664,0.0,4.250308
35.876717,-17.173944,-12.336313,-32.423126,-305.85214,-166.3244,-98311.98166122424,-11529.803620853325,264.81052064000005,8796171150086,26,4,4664,0.0,6.495249
26.915468,-41.746452,-30.656937,-72.20243,-249.51372,-132.26283,-98867.45821712389,-9729.97382449932,183.72213107000002,8796167247858,26,4,4664,0.0,4.250308
32.45482,-17.828062,-12.721107,-66.83664,-323.85422,-140.13971,-98490.08471140894,-11702.19817813208,207.54926977999997,8796163037305,26,4,4664,0.0,4.250308
17.86247,-52.519432,-28.962013,-100.73461,-237.6257,-108.86566,-99130.22656021116,-9535.10643742052,205.87922567999996,8796165657249,26,4,4664,0.0,6.8125005
-38.603092,79.37881,43.464314,184.01154,-86.85415,-48.853966,-97554.98989033836,-11253.7783284356,660.0447789499999,7308888014022,26,4,4664,0.0,4.250308
-43.111618,76.84694,45.04095,183.303,-79.92946,-57.644905,-97665.06827132468,-10640.38629635372,669.6346126000001,8796181090508,26,4,4664,0.0,4.250308
-26.283466,95.141426,36.839123,166.63101,-97.47495,-34.857742,-97412.67922576942,-13291.53237304356,599.1331041799999,8796125086394,26,4,4664,0.0,6.3559184
14.873641,-51.10366,-36.316257,-116.19745,-214.30952,-125.3726,-99255.19671005354,-9125.67784102932,149.93419166,7308883152699,26,4,4664,0.0,4.4169116
-31.368427,76.80639,45.02725,181.48091,-96.91117,-69.5376,-97410.5183105215,-10898.942589385308,634.87160352,8796178873801,26,4,4664,0.0,3.7966793
-37.64327,80.505226,46.683887,164.67949,-88.490814,-86.31507,-97402.3050509262,-9926.475956092956,664.5996435,8796184561567,26,4,4664,0.0,6.495249
20.518707,-46.077618,-29.105293,-107.69613,-239.5639,-128.92537,-98907.15518508812,-9877.92261009564,172.14512774000002,8796184706614,26,4,4664,0.0,2.6665733
23.573204,-52.111206,-27.066826,-92.63973,-245.4758,-93.90497,-98819.7343245931,-10614.21916427758,162.52710482199998,8796102614204,26,4,4664,0.0,2.294945
-8.164967,-91.56387,-48.30374,-127.08828,-119.589836,-53.041916,-99449.00767959184,-10660.247683968186,-0.18511189999999722,8796169355304,26,4,4664,0.0,0.67646253
29.662354,-39.8937,-24.069086,-56.457134,-279.40433,-98.865974,-98766.78579139424,-10540.074112248622,214.45831501999996,8796105157282,26,4,4664,0.0,6.8125005
-0.50959563,-91.08093,-54.24475,-116.36308,-122.958954,-52.363106,-99292.39718708611,-10535.798198436629,14.98505783,8796190480149,26,4,4664,0.0,2.4816148
25.749083,-31.81389,-16.465015,-89.648605,-304.8005,-119.288376,-98444.6730862933,-10700.40423106495,240.78977879999997,8796139704064,26,4,4664,0.0,6.8125005
-26.625025,81.685394,45.430443,169.79135,-95.5461,-84.495125,-97201.97304560094,-11325.5560213894,631.5892285,8796179582997,26,4,4664,0.0,3.9683719
-4.3045263,-88.90629,-56.335266,-120.613495,-119.13617,-56.03992,-99370.50259400484,-10210.47358733728,9.841592853000002,8796134531322,26,4,4664,0.0,0.3401685
8.0038395,-84.89419,-57.059643,-101.35715,-137.05104,-67.941696,-99262.44326171976,-9701.56767742658,56.223081246999996,8796097116536,26,4,4664,0.0,2.9709663
-9.449213,-89.76746,-53.278576,-124.565704,-118.70334,-53.297424,-99475.3635273965,-10060.29370772042,4.956243647,8796097536306,26,4,4664,0.0,0.47515902
1.1490827,-92.097336,-50.2574,-116.706116,-128.79317,-46.64886,-99191.41285512302,-10896.316382032132,7.163570569999998,8796111653960,26,4,4664,0.0,2.4816148
-50.073547,78.69557,41.274876,183.4243,-76.65259,-41.746723,-97703.4388672816,-10596.41277231427,701.0506680000001,7308831395830,26,4,4664,0.0,4.250308
29.996817,-33.72563,-22.517948,-60.39964,-277.05188,-142.50835,-98446.72472830676,-10347.69045463916,205.04598673000004,7308834966553,26,4,4664,0.0,4.250308
-3.9504123,-91.4535,-51.030872,-123.57303,-122.52677,-47.96502,-99291.6368731929,-10817.154839817733,8.807990870000001,8796099370137,26,4,4664,0.0,0.3401685
18.730482,-50.872456,-35.267464,-104.70252,-222.75864,-120.7518,-98942.76670387998,-9498.8510386536,153.58391781,8796146124693,26,4,4664,0.0,4.4169116
25.736637,-43.08674,-34.776924,-72.63577,-220.45251,-163.72859,-98661.22228390946,-8803.34476229867,192.40225172999993,8796096324910,26,4,4664,0.0,4.250308
29.613026,-24.253738,-15.784528,-68.97082,-293.67206,-178.23898,-98157.2765862218,-10369.31854617872,226.65534510000003,8796183229805,26,4,4664,0.0,4.4169116
-4.4348326,-92.776596,-52.00284,-120.21399,-122.685425,-43.75208,-99251.36929826144,-10608.955461443184,12.576467552,8796145820306,26,4,4664,0.0,0.47515902
35.07805,-22.213804,-15.259388,-77.91244,-292.86627,-155.14734,-98213.85124022896,-12003.90933369526,170.19622480499996,8796182256931,26,4,4664,0.0,4.250308
-37.510532,80.94953,41.415726,174.01993,-91.65639,-76.513435,-97172.0321997319,-10648.751594033418,682.16262628,8796162917816,26,4,4664,0.0,4.250308
32.719124,-29.416042,-21.781897,-91.55887,-260.16492,-167.88464,-98120.51768889354,-11205.66784332262,198.24415992,8796166228186,26,4,4664,0.0,3.4476855
-48.86493,84.00685,39.689045,179.31593,-73.916466,-39.721317,-97514.08513904572,-11451.84349718312,703.94498233,8796168229711,26,4,4664,0.0,4.250308
-40.520264,86.04708,43.465744,166.04755,-93.986244,-55.932457,-97270.14866585656,-10479.559399405583,710.6416995000001,8796169003622,26,4,4664,0.0,4.250308
-38.049957,79.56902,51.73622,172.67206,-85.989914,-60.24031,-97428.47471836646,-10467.434065447502,668.27977783,8796102005075,26,4,4664,0.0,6.3559184
35.641273,-19.26576,-16.840988,-31.949957,-310.85413,-136.69112,-98343.00391139345,-11694.777114079809,202.16663696999996,8796162105954,26,4,4664,0.0,4.250308
22.039272,-48.801502,-29.778206,-88.91668,-238.44716,-127.34598,-98687.4386417758,-9594.46935372088,175.761088245,8796175850244,26,4,4664,0.0,4.250308
-29.036524,87.98324,45.67256,167.99414,-99.1724,-48.085396,-97172.6493477118,-11901.046965475998,644.5113100660002,7308831422622,26,4,4664,0.0,3.7966793
-40.169235,87.74771,43.084797,166.23663,-95.36884,-44.376007,-97271.56860301673,-10755.9902549799,708.2234564600001,8796159503894,26,4,4664,0.0,4.250308
24.557858,-38.193443,-31.890545,-97.24539,-235.3142,-160.15567,-98434.4213844795,-9492.94896896137,166.69072051499995,8796181841941,26,4,4664,0.0,4.250308
25.603067,-47.777447,-32.96271,-86.01001,-235.42987,-120.5589,-98570.80306118653,-10137.06542965576,147.475026013,7308881494362,26,4,4664,0.0,2.294945
-40.580204,79.011215,49.530624,175.48645,-79.79656,-66.03513,-97366.45424222352,-10627.23694723851,671.3477253599998,8796143222236,26,4,4664,0.0,4.250308
35.481117,-6.4188848,-5.012757,1.2369604,-307.9618,-210.62743,-97697.14270066198,-10918.888751020835,258.99118517,8796139641512,26,4,4664,0.0,3.4476855
-4.157885,-94.35208,-50.10261,-117.718376,-122.13483,-49.915905,-99144.66484041234,-10599.151052187532,14.618699924,8796127288668,26,4,4664,0.0,0.47515902
22.580212,-40.05097,-29.689903,-105.06392,-249.85202,-136.55252,-98429.55504890138,-9849.62348823064,126.92867468,7308830990830,26,4,4664,0.0,3.4476855
38.19291,-1.8290956,-3.6374388,18.875843,-309.8943,-192.17955,-97591.93297017342,-11801.239388035408,230.77219138,8796186049108,26,4,4664,0.0,4.250308
24.48816,-48.3763,-34.984234,-91.549225,-225.65176,-128.13927,-98527.81504733444,-9954.6091765291,162.32292571,8796131574831,26,4,4664,0.0,4.4169116
30.263277,-28.826792,-20.886408,-56.141113,-292.17844,-143.7965,-98202.1506090188,-10460.645250247377,225.24414357000003,8796183940001,26,4,4664,0.0,4.250308
21.87597,-44.181026,-27.120483,-103.119606,-251.6529,-125.55577,-98500.87669985097,-10061.081284608756,176.06630341999994,8796193696666,26,4,4664,0.0,2.1695607
30.874826,-31.558767,-24.327791,-47.219543,-285.73193,-130.24655,-98320.51757522188,-10312.11417677766,173.43372818999995,8796188089454,26,4,4664,0.0,6.8125005
-49.883427,87.53996,41.79672,166.72476,-90.22537,-17.178953,-97468.82629256466,-10094.32816346661,725.6753287549998,7308882144263,26,4,4664,0.0,6.495249
23.884594,-40.700024,-24.320347,-110.88646,-256.15884,-134.32753,-98266.86818131096,-10631.331476185998,167.54976379,8796180031896,26,4,4664,0.0,2.294945
27.842836,-30.470509,-18.503065,-82.248795,-306.93896,-108.89363,-98187.61395029472,-11052.213773577216,188.66039314299996,8796137986636,26,4,4664,0.0,4.250308
37.370693,-1.5107781,-0.89798766,25.896627,-307.67264,-203.00519,-97517.9320692586,-11458.815717004052,260.55697008,8796179173188,26,4,4664,0.0,3.4476855
37.351418,-7.1619787,-12.648149,-2.352258,-324.3901,-149.04575,-97828.25715561448,-12133.277041854706,225.09729889399995,8796117783353,26,4,4664,0.0,4.250308
-3.7092035,-92.741806,-55.214153,-107.24961,-128.82462,-47.766323,-99131.1834118816,-9468.685792805489,14.624059636399998,8796101172390,26,4,4664,0.0,0.47515902
25.934734,-39.6992,-27.63366,-107.667366,-242.64348,-148.54689,-98175.19069171976,-10567.20240694152,168.01095639,8796181086072,26,4,4664,0.0,1.8528751
25.955557,-41.50119,-30.542126,-93.77385,-235.20645,-152.07019,-98325.24412396946,-9996.64078562415,181.70797829600002,8796134189682,26,4,4664,0.0,2.294945
34.985962,-17.576496,-12.706346,-28.953033,-285.2329,-206.01382,-97795.27030334929,-10488.040269262166,236.48446629000003,8796182598729,26,4,4664,0.0,4.250308
-7.5507064,-90.5461,-51.18576,-130.89874,-120.73484,-43.7919,-99124.1388854884,-10940.737072823023,2.038375793000001,8796094570654,26,4,4664,0.0,2.5673723e-15
-6.201796,-94.26017,-51.49671,-114.318,-123.40035,-52.10704,-99076.71243915796,-10010.3303170314,2.7613202699999997,8796158128425,26,4,4664,0.0,0.47515902
-48.30873,82.32999,54.58633,155.86812,-67.78215,-82.852425,-97274.07249033124,-9558.1511777493,720.28905781,8796192122756,26,4,4664,0.0,6.1669974
-51.911533,83.70405,45.72309,169.55136,-67.80662,-60.604053,-97313.3836831496,-10672.18992325954,709.47224905,8796184021256,26,4,4664,0.0,4.250308
31.25045,-30.4078,-19.186298,-82.539406,-273.68643,-162.1675,-97901.98321738617,-11062.665846160298,193.09636885,7308831467101,26,4,4664,0.0,2.294945
33.109116,-21.869532,-15.371248,-42.636227,-304.02728,-161.60909,-98029.43359618896,-10998.508811420244,235.09520326999998,8796181110855,26,4,4664,0.0,6.495249
-6.7277036,-92.55483,-53.58798,-120.209076,-119.068436,-52.951813,-99028.55554787656,-10324.873448113509,5.823122032000001,8796101212849,26,4,4664,0.0,0.13652322
-2.7900357,-93.04375,-47.281143,-119.14207,-133.19286,-39.788624,-98940.49730066104,-10713.8121411774,-2.131009729999997,8796180068491,26,4,4664,0.0,2.6665733
-40.211895,95.92151,43.079258,162.09479,-84.3506,-27.711905,-97136.67282788343,-12156.4795495459,687.3086909999998,8796179346578,26,4,4664,0.0,4.250308
25.405682,-39.299576,-28.691,-86.13077,-241.55457,-163.34805,-98151.54736625984,-9521.76133262026,177.92445181100007,8796166923843,26,4,4664,0.0,2.294945
1.5479715,-84.83883,-61.420036,-109.666695,-124.5247,-72.1751,-99014.76501883849,-9496.7547804129,7.415786710000004,8796179010553,26,4,4664,0.0,2.6665733
27.158352,-25.243773,-20.76054,-89.02405,-282.6203,-179.1366,-97815.89154497374,-9922.80449948625,194.66887004,8796192166202,26,4,4664,0.0,4.250308
29.736269,-36.465607,-19.032976,-78.45756,-289.95688,-103.974144,-98131.00819948962,-11483.238331219642,165.63063910000002,8796183161644,26,4,4664,0.0,2.6665733
-38.17575,88.685616,56.09482,156.73555,-77.22931,-63.100475,-97127.13554894787,-10951.901969616298,685.92599218,8796148672307,26,4,4664,0.0,4.250308
5.171534,-89.363556,-49.855904,-111.15135,-139.2384,-56.687237,-98791.59125996166,-10652.9560099062,-1.2351874640000018,8796166139585,26,4,4664,0.0,0.67646253
-65.970665,91.88441,47.01371,156.7044,-45.44174,-32.392853,-97495.9411804664,-11400.8695318469,775.46233497,8796170277259,26,4,4664,0.0,4.250308
22.713366,-37.80218,-24.648228,-90.2326,-264.66257,-151.58751,-98077.9943751175,-9422.36680597862,174.79164774600002,8796183651543,26,4,4664,0.0,4.250308
31.315844,-35.154385,-20.67074,-84.82167,-282.6246,-112.881065,-98032.72246885844,-11832.481527685348,194.10763400000002,8796159476460,26,4,4664,0.0,4.250308
25.786516,-41.23234,-24.874285,-104.74509,-259.59277,-122.57403,-98140.38352708904,-11012.87828129992,171.691367178,8796158960679,26,4,4664,0.0,1.8528751
-4.394903,-94.591446,-50.582035,-113.984406,-128.95874,-41.538628,-98944.1404751586,-10215.188631688856,5.437055594999999,8796159833700,26,4,4664,0.0,0.47515902
-61.938557,73.40752,54.055283,166.02864,-47.353336,-76.35157,-97133.0150139783,-9254.753410396648,751.71506401,8796167892760,26,4,4664,0.0,4.4169116
-42.96573,89.81553,48.648785,163.79303,-82.11115,-43.115635,-97073.65819382168,-11183.192298866396,712.1904905099999,8796176664199,26,4,4664,0.0,3.7966793
-62.74926,94.184204,52.231342,154.68234,-36.161556,-31.931583,-97592.67478344867,-12299.5221863088,731.33085122,8796180822815,26,4,4664,0.0,6.495249
-49.3216,101.56989,46.04318,150.00157,-72.09897,-19.865047,-97275.663715081,-11679.6064059753,732.17948903,8796148569178,26,4,4664,0.0,4.250308
-31.46603,90.77241,52.63687,162.68788,-76.55181,-63.026455,-96915.23002848124,-12358.7893953765,635.1455682999999,8796181004653,26,4,4664,0.0,4.4169116
-47.377533,85.63715,62.419773,157.63942,-53.708187,-59.28492,-97067.55108591513,-10955.229254490328,668.2630221,8796149781735,26,4,4664,0.0,6.8125005
-56.199142,89.12101,44.073883,167.5173,-69.778046,-11.328075,-97409.07660696312,-11007.84465283647,732.1428626000001,8796177509098,26,4,4664,0.0,4.4169116
3.32485,-88.34194,-52.76784,-115.14823,-136.9574,-51.58452,-98742.56650473837,-10627.7808371562,3.8239228499999998,8796189643506,26,4,4664,0.0,0.67646253
30.121002,-31.304508,-20.3438,-86.328094,-278.67252,-149.13625,-97792.56285955712,-11096.354041512792,196.46853715999998,8796193199372,26,4,4664,0.0,1.980097
-46.207363,94.916725,50.943787,151.46922,-81.63127,-39.389874,-97134.9844885214,-10604.996575663492,732.5504264000001,8796140570497,26,4,4664,0.0,4.250308
-8.513737,-91.95079,-52.477413,-126.54411,-120.15359,-45.00259,-98935.62496385584,-10612.87481948107,7.446021979000001,8796184077875,26,4,4664,0.0,0.13652322
-5.3481474,-93.57556,-53.663044,-114.662346,-120.425,-58.220078,-98865.58915122513,-10085.54258721876,10.79744885,8796192554953,26,4,4664,0.0,0.3401685
